CrimeDateTime,CrimeCode,Location,Description,Weapon,Victim_Gender,Victim_Age,Victim_Race,District
"6/11/2023, 3:45 AM",7C,1500 CLIFTON AVE,AUTO THEFT,,F,27,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/10/2023, 7:00 PM",5F,,BURGLARY,,,,,SOUTHERN
"6/11/2023, 2:00 AM",7C,700 E 25TH ST,AUTO THEFT,,,,,NORTHEAST
"6/10/2023, 8:16 PM",4E,4200 PIMLICO RD,COMMON ASSAULT,PERSONAL_WEAPONS,F,23,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/11/2023, 5:00 AM",4B,2900 CHERRYLAND RD,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,F,39,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/11/2023, 2:43 AM",3AO,2800 WINCHESTER ST,ROBBERY,PERSONAL_WEAPONS,M,14,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/11/2023, 1:20 AM",3C,0 E BALTIMORE ST,ROBBERY - COMMERCIAL,,,,,CENTRAL
"6/10/2023, 8:00 PM",5B,500 BENNINGHAUS RD,BURGLARY,,,,,NORTHERN
"6/10/2023, 7:00 PM",6F,ST & N BROADWAY,LARCENY,,M,37,WHITE,EASTERN
"6/11/2023, 12:00 AM",7C,2700 MARYLAND AVE,AUTO THEFT,,M,84,WHITE,NORTHERN
"6/11/2023, 3:00 AM",6F,1500 DRUID HILL AVE,LARCENY,,M,32,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/11/2023, 2:52 AM",4E,300 S FRANKLINTOWN RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,39,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/10/2023, 10:30 PM",6F,700 E BALTIMORE ST,LARCENY,,M,44,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/11/2023, 4:30 AM",6J,500 OLDHAM ST,LARCENY,,M,53,ASIAN,SOUTHEAST
"6/10/2023, 11:00 PM",6J,5300 CHANDLER AVE,LARCENY,,F,60,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/10/2023, 11:00 PM",6F,2800 WASHINGTON BLVD,LARCENY,,M,41,,SOUTHWEST
"6/11/2023, 3:45 AM",7C,1400 N CAROLINE ST,AUTO THEFT,,M,64,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/11/2023, 5:00 AM",6D,3200 PHELPS LN,LARCENY FROM AUTO,,F,23,,SOUTHWEST
"6/1/2023, 2:21 AM",6C,4600 FALLS RD,LARCENY,,,,,NORTHERN
"6/1/2023, 12:29 AM",6C,4600 LIBERTY HEIGHTS AVE,LARCENY,,,,,NORTHWEST
"6/1/2023, 3:40 AM",6F,3500 BOSTON ST,LARCENY,,,,,SOUTHEAST
"6/1/2023, 3:58 AM",3CF,5100 SINCLAIR LN,ROBBERY - COMMERCIAL,HANDGUN,,,,NORTHEAST
"6/1/2023, 2:00 AM",7C,1100 WEBB CT,AUTO THEFT,,M,35,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/1/2023, 5:00 AM",6G,5600 YORK RD,LARCENY,KNIFE_CUTTING_INSTRUMENT,,,,NORTHERN
"6/1/2023, 12:30 AM",7C,3700 OAKMONT AVE,AUTO THEFT,,,,,NORTHWEST
"6/1/2023, 3:00 AM",6F,2000 W 41ST ST,LARCENY,,,,,NORTHERN
"5/31/2023, 8:40 PM",4E,5200 ROLAND AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,10,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/31/2023, 9:20 PM",4E,AV & E 25TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,15,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/31/2023, 9:20 PM",4E,AV & E 25TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,14,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/31/2023, 6:05 PM",4D,1500 CYPRESS ST,AGG. ASSAULT,,M,20,UNKNOWN,SOUTHERN
"5/31/2023, 6:00 PM",3P,100 LIGHT ST,ROBBERY,PERSONAL_WEAPONS,F,48,WHITE,CENTRAL
"5/31/2023, 6:30 PM",3AO,2000 ALICEANNA ST,ROBBERY,PERSONAL_WEAPONS,F,81,WHITE,SOUTHEAST
"5/31/2023, 10:08 PM",9S,4200 POWELL AV,SHOOTING,FIREARM,Male,31,BLACK_OR_AFRICAN_AMERICAN,
"5/31/2023, 7:07 AM",9S,1800 ORLEANS ST,SHOOTING,FIREARM,Female,28,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/31/2023, 10:00 AM",3CO,700 E 25TH ST,ROBBERY - COMMERCIAL,PERSONAL_WEAPONS,,,,NORTHEAST
"5/31/2023, 4:00 PM",5F,3900 FORDLEIGH RD,BURGLARY,,,,,NORTHWEST
"5/22/2023, 2:00 PM",3JF,200 S HAVEN ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,25,,SOUTHEAST
"5/22/2023, 10:30 PM",5F,0 N EAST AVE,BURGLARY,,M,39,,SOUTHEAST
"5/23/2023, 4:00 AM",7C,3000 HANLON AVE,AUTO THEFT,,M,33,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/22/2023, 10:15 PM",5A,5400 FREDERICK AVE,BURGLARY,,M,38,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/22/2023, 11:00 PM",6F,800 ABBOTT CT,LARCENY,,M,56,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/22/2023, 8:39 AM",7C,6100 ALTA AVE,AUTO THEFT,,F,25,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/22/2023, 6:29 PM",7C,1900 PENROSE AVE,AUTO THEFT,,F,58,,WESTERN
"5/22/2023, 5:50 PM",4E,1800 MARYLAND AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,58,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/22/2023, 11:45 AM",3AO,3500 E PRATT ST,ROBBERY,PERSONAL_WEAPONS,M,63,,SOUTHEAST
"5/22/2023, 3:30 PM",4B,0 S FRANKLINTOWN RD,AGG. ASSAULT,BLUNT_OBJECT,F,36,WHITE,SOUTHWEST
"5/22/2023, 2:00 PM",6F,300 SAINT PAUL ST,LARCENY,,F,66,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/23/2023, 5:30 AM",3NF,4300 WEST BAY AVE,ROBBERY,FIREARM,M,19,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/23/2023, 4:30 AM",4E,5300 BELLEVILLE AVE,COMMON ASSAULT,PERSONAL_WEAPONS,M,62,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/23/2023, 1:00 AM",5F,2600 HARFORD RD,BURGLARY,,M,56,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/22/2023, 8:17 PM",4A,,AGG. ASSAULT,FIREARM,F,24,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/22/2023, 8:17 PM",4A,,AGG. ASSAULT,FIREARM,F,1,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/22/2023, 8:17 PM",4A,,AGG. ASSAULT,FIREARM,F,3,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/13/2023, 10:00 PM",4E,1300 KEY HWY,COMMON ASSAULT,PERSONAL_WEAPONS,M,24,WHITE,SOUTHERN
"5/13/2023, 8:00 PM",4E,1700 HARFORD AVE,COMMON ASSAULT,,F,25,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/13/2023, 8:00 AM",4B,3400 LYNDALE AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,41,WHITE,NORTHEAST
"5/13/2023, 8:30 AM",4E,600 LIGHT ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,48,WHITE,CENTRAL
"5/13/2023, 9:00 AM",4E,900 WEBB CT,COMMON ASSAULT,PERSONAL_WEAPONS,F,31,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/13/2023, 4:50 PM",6D,3800 BANK ST,LARCENY FROM AUTO,,M,31,UNKNOWN,SOUTHEAST
"5/13/2023, 7:00 AM",4E,1600 E 28TH ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,51,WHITE,NORTHEAST
"5/13/2023, 9:20 PM",4D,3800 BROOKLYN AVE,AGG. ASSAULT,,M,42,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/13/2023, 4:00 PM",6F,1600 E LANVALE ST,LARCENY,,M,47,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/13/2023, 9:17 PM",4E,1000 W 41ST ST,COMMON ASSAULT,,M,30,WHITE,NORTHERN
"5/13/2023, 11:30 AM",6D,1500 MEDFORD RD,LARCENY FROM AUTO,,F,63,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/13/2023, 6:00 PM",4E,400 N LINWOOD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,29,,SOUTHEAST
"5/13/2023, 7:00 PM",4E,4100 NORFOLK AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,40,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/13/2023, 6:30 AM",6D,2900 WINCHESTER ST,LARCENY FROM AUTO,,M,65,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/13/2023, 6:01 AM",7C,1200 HOLLINS ST,AUTO THEFT,,F,49,WHITE,SOUTHERN
"5/13/2023, 6:41 AM",4E,2000 N CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/13/2023, 7:26 AM",5F,2200 BARCLAY ST,BURGLARY,,M,32,WHITE,EASTERN
"6/10/2023, 10:12 AM",8I,700 MURPHY LN,ARSON,,F,49,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/10/2023, 10:12 AM",8I,700 MURPHY LN,ARSON,,M,50,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/10/2023, 7:00 AM",4C,2000 W BALTIMORE ST,AGG. ASSAULT,UNKNOWN,M,57,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/10/2023, 6:30 AM",4B,5100 CEDGATE RD,AGG. ASSAULT,BLUNT_OBJECT,F,56,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"6/10/2023, 1:45 PM",3JO,2600 DULANY ST,ROBBERY,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/10/2023, 1:00 PM",4E,500 ARSAN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,56,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"6/10/2023, 6:30 AM",4E,1100 S CHARLES ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,23,WHITE,SOUTHERN
"6/10/2023, 8:30 PM",7C,1100 RAMBLEWOOD RD,AUTO THEFT,,M,28,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/10/2023, 8:45 PM",4E,2300 MADISON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,59,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"6/10/2023, 9:55 PM",5F,1800 SPENCE ST,BURGLARY,,F,59,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/10/2023, 9:00 PM",6J,400 CALVIN AVE,LARCENY,,F,72,WHITE,NORTHERN
"6/10/2023, 9:55 PM",4B,0 N BROADWAY,AGG. ASSAULT,PERSONAL_WEAPONS,U,34,,SOUTHEAST
"6/10/2023, 9:00 PM",6J,400 VENABLE AVE,LARCENY,,M,23,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"6/10/2023, 10:00 PM",4B,2100 BARCLAY ST,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,46,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/11/2023, 4:00 AM",7C,0 N KOSSUTH ST,AUTO THEFT,,M,34,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"6/10/2023, 8:00 AM",4E,2200 EASTERN AVE,COMMON ASSAULT,,M,37,,SOUTHEAST
"6/10/2023, 9:00 AM",3AF,3300 E FAYETTE ST,ROBBERY,HANDGUN,M,47,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"6/1/2023, 4:00 AM",7C,4600 ARABIA AVE,AUTO THEFT,,,,,NORTHEAST
"5/31/2023, 2:30 PM",7C,800 WHITMORE AVE,AUTO THEFT,,,,,WESTERN
"5/31/2023, 6:15 AM",7C,400 St Paul Place,AUTO THEFT,,,,,CENTRAL
"5/31/2023, 2:43 PM",6C,4600 FALLS RD,LARCENY,,,,,NORTHERN
"5/31/2023, 6:41 AM",5B,1000 PARK AVE,BURGLARY,,,,,CENTRAL
"5/31/2023, 6:33 AM",7C,2500 CALVERTON HEIGHTS AVE,AUTO THEFT,,,,,WESTERN
"5/31/2023, 4:00 PM",6C,900 POPLAR GROVE ST,LARCENY,,,,,SOUTHWEST
"5/31/2023, 7:30 PM",3JF,4100 EIERMAN AVE,ROBBERY,HANDGUN,F,31,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/31/2023, 6:00 PM",5A,2100 BRADDISH AVE,BURGLARY,,F,48,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/1/2023, 3:47 AM",7C,3900 WABASH AVE,AUTO THEFT,,F,22,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/1/2023, 12:30 AM",7C,3700 OAKMONT AVE,AUTO THEFT,,M,49,,NORTHWEST
"5/31/2023, 6:00 PM",4E,100 N EUTAW ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,22,BLACK_OR_AFRICAN_AMERICAN,CENTRAL
"5/31/2023, 10:00 PM",5A,1700 SULGRAVE AVE,BURGLARY,,M,62,WHITE,NORTHERN
"5/31/2023, 10:20 PM",4E,4600 EDMONDSON AVE,COMMON ASSAULT,OTHER,F,61,WHITE,SOUTHWEST
"5/31/2023, 9:00 PM",3JO,2500 JAMES ST,ROBBERY,PERSONAL_WEAPONS,F,40,WHITE,SOUTHWEST
"5/31/2023, 9:30 PM",3AO,1500 N GILMOR ST,ROBBERY,BLUNT_OBJECT,M,12,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"6/1/2023, 5:00 AM",7C,1700 DARLEY AVE,AUTO THEFT,,M,42,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"6/1/2023, 5:00 AM",7C,2700 REISTERSTOWN RD,AUTO THEFT,,F,62,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"6/1/2023, 3:00 AM",6J,,LARCENY,,M,64,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/3/2023, 5:30 PM",6F,3800 EASTERN AVE,LARCENY,,,,,SOUTHEAST
"5/3/2023, 5:15 PM",6F,0 E FAYETTE ST,LARCENY,,,,,CENTRAL
"5/3/2023, 6:27 PM",6F,2500 W FRANKLIN ST,LARCENY,,,,,WESTERN
"5/3/2023, 7:00 PM",6C,5200 YORK RD,LARCENY,,,,,NORTHERN
"5/3/2023, 7:32 PM",6F,1400 E COLD SPRING LN,LARCENY,,,,,NORTHEAST
"5/3/2023, 11:52 AM",6F,0 S PACA ST,LARCENY,,,,,CENTRAL
"5/3/2023, 4:40 PM",4E,600 UMBRA ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,26,,SOUTHEAST
"5/3/2023, 4:40 PM",4E,600 UMBRA ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,59,WHITE,SOUTHEAST
"5/3/2023, 7:00 AM",3AF,4100 FREDERICK AVE,ROBBERY,HANDGUN,M,43,,SOUTHWEST
"5/4/2023, 3:55 AM",9S,100 W 25TH ST,SHOOTING,FIREARM,Male,22,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/3/2023, 2:10 PM",4E,2500 EDGECOMBE CIR N,COMMON ASSAULT,PERSONAL_WEAPONS,F,26,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"5/3/2023, 9:00 AM",4E,1100 N MOUNT ST,COMMON ASSAULT,,F,82,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/3/2023, 10:00 AM",5A,700 LINNARD ST,BURGLARY,PERSONAL_WEAPONS,F,28,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/3/2023, 7:55 AM",6G,4800 HAMILTON AVE,LARCENY,PERSONAL_WEAPONS,F,23,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/3/2023, 8:00 PM",6G,2800 AILSA AVE,LARCENY,,,,,NORTHEAST
"5/3/2023, 7:46 PM",7C,5900 DARIEN CT,AUTO THEFT,,,,,NORTHEAST
"5/3/2023, 10:50 PM",6G,1100 E 33RD ST,LARCENY,,,,,NORTHEAST
"5/4/2023, 12:30 AM",6C,600 E 33RD ST,LARCENY,,,,,NORTHERN
"5/4/2023, 12:00 AM",6C,4400 EDMONDSON AVE,LARCENY,,,,,SOUTHWEST
"5/22/2023, 8:17 PM",4A,,AGG. ASSAULT,FIREARM,F,41,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/22/2023, 8:17 PM",4A,,AGG. ASSAULT,FIREARM,M,52,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/22/2023, 5:25 PM",6D,700 S BOND ST,LARCENY FROM AUTO,,F,25,,SOUTHEAST
"5/22/2023, 2:00 PM",4E,1400 BLOOMFIELD AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"5/22/2023, 1:30 PM",3AF,3400 GOUGH ST,ROBBERY,HANDGUN,M,45,,SOUTHEAST
"5/22/2023, 10:18 PM",2A,1400 ASHLAND AVE,RAPE,,F,13,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/22/2023, 10:30 AM",4B,1800 EASTERN AVE,AGG. ASSAULT,PERSONAL_WEAPONS,M,25,WHITE,SOUTHEAST
"5/22/2023, 2:00 PM",3JF,200 S HAVEN ST,ROBBERY,KNIFE_CUTTING_INSTRUMENT,M,28,,SOUTHEAST
"5/23/2023, 1:00 AM",7C,3200 EASTERN AVE,AUTO THEFT,,F,69,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/23/2023, 3:00 AM",7C,1200 N STRICKER ST,AUTO THEFT,,F,36,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/23/2023, 5:00 AM",6D,1300 WINSTON AVE,LARCENY FROM AUTO,,F,35,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/23/2023, 1:30 AM",6D,700 S MILTON AVE,LARCENY FROM AUTO,,F,66,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/23/2023, 2:00 AM",4E,2700 ROSLYN AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,21,BLACK_OR_AFRICAN_AMERICAN,NORTHWEST
"5/23/2023, 1:00 AM",6D,2100 E LOMBARD ST,LARCENY FROM AUTO,,F,50,WHITE,SOUTHEAST
"5/23/2023, 2:00 AM",6F,6200 PARK HEIGHTS AVE,LARCENY,,F,50,WHITE,NORTHWEST
"5/23/2023, 3:00 AM",2A,200 S DURHAM ST,RAPE,PERSONAL_WEAPONS,F,35,BLACK_OR_AFRICAN_AMERICAN,SOUTHEAST
"5/22/2023, 12:45 PM",3AF,,ROBBERY,HANDGUN,M,35,UNKNOWN,SOUTHEAST
"4/23/2023, 9:00 PM",6J,3700 BONVIEW AVE,LARCENY,,M,22,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/24/2023, 12:00 AM",6F,1700 UNION AVE,LARCENY,,F,31,WHITE,NORTHERN
"4/23/2023, 3:00 PM",4B,1300 W LOMBARD ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,38,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"4/23/2023, 10:20 AM",4B,,AGG. ASSAULT,BLUNT_OBJECT,F,27,BLACK_OR_AFRICAN_AMERICAN,NORTHERN
"4/23/2023, 10:36 AM",4A,1100 DUNDALK AVE,AGG. ASSAULT,FIREARM,M,,WHITE,SOUTHEAST
"4/23/2023, 10:30 AM",3AJF,3900 KENYON AVE,ROBBERY - CARJACKING,HANDGUN,M,33,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/23/2023, 8:00 AM",6F,900 S HANOVER ST,LARCENY,,M,26,WHITE,SOUTHERN
"4/23/2023, 9:00 AM",7C,3800 BENEFIT ST,AUTO THEFT,,M,35,WHITE,SOUTHEAST
"4/23/2023, 11:12 PM",6F,2500 BELAIR RD,LARCENY,,F,35,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/23/2023, 11:12 PM",6F,2500 BELAIR RD,LARCENY,,F,41,WHITE,NORTHEAST
"4/23/2023, 10:45 AM",4B,1700 N CALHOUN ST,AGG. ASSAULT,PERSONAL_WEAPONS,F,34,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"4/23/2023, 11:20 AM",7C,3900 GLEN HUNT RD,AUTO THEFT,,M,31,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/23/2023, 11:00 AM",4E,500 N DUNCAN ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,40,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"4/23/2023, 12:40 PM",4E,4600 PALL MALL RD,COMMON ASSAULT,PERSONAL_WEAPONS,M,57,WHITE,NORTHERN
"4/23/2023, 11:10 PM",4B,0 S MORLEY ST,AGG. ASSAULT,BLUNT_OBJECT,F,33,BLACK_OR_AFRICAN_AMERICAN,SOUTHWEST
"4/23/2023, 7:09 PM",3NF,3800 SINCLAIR LN,ROBBERY,HANDGUN,M,14,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"4/24/2023, 2:27 AM",7C,300 SCOTT ST,AUTO THEFT,,M,22,,SOUTHERN
"5/13/2023, 7:00 AM",4E,100 W HAMBURG ST,COMMON ASSAULT,PERSONAL_WEAPONS,F,32,BLACK_OR_AFRICAN_AMERICAN,SOUTHERN
"5/13/2023, 7:33 AM",8I,2700 TIVOLY AVE,ARSON,,M,30,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/13/2023, 3:14 PM",6D,400 E CHASE ST,LARCENY FROM AUTO,,M,33,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/13/2023, 4:05 PM",4E,2900 CLIFTON PARK TER,COMMON ASSAULT,PERSONAL_WEAPONS,M,47,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/13/2023, 11:47 AM",6D,1000 HEWITT WAY,LARCENY FROM AUTO,,F,47,WHITE,NORTHEAST
"5/13/2023, 7:00 AM",7C,1600 RUXTON AVE,AUTO THEFT,,M,41,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/14/2023, 5:40 AM",4B,1500 W NORTH AVE,AGG. ASSAULT,KNIFE_CUTTING_INSTRUMENT,M,55,BLACK_OR_AFRICAN_AMERICAN,WESTERN
"5/14/2023, 1:30 AM",7C,1200 GLENHAVEN RD,AUTO THEFT,,F,30,BLACK_OR_AFRICAN_AMERICAN,NORTHEAST
"5/13/2023, 3:25 PM",4E,400 RUSSELL ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,24,,SOUTHERN
"5/13/2023, 2:30 PM",6J,1000 QUANTRIL WAY,LARCENY,,M,39,WHITE,NORTHEAST
"5/13/2023, 8:20 AM",4E,1500 RUSSELL ST,COMMON ASSAULT,PERSONAL_WEAPONS,M,34,WHITE,SOUTHERN
"5/13/2023, 6:00 AM",7C,300 E 22ND ST,AUTO THEFT,,F,30,BLACK_OR_AFRICAN_AMERICAN,EASTERN
"5/13/2023, 8:00 AM",4E,1000 N FULTON AVE,COMMON ASSAULT,PERSONAL_WEAPONS,F,38,BLACK_OR_AFRICAN_AMERICAN,WESTERN
